,item,predictions,cosine_predicted
0,crane,Birds,0.8378298199884091
1,crane,Commercial Trucks,0.8277898476538564
2,crane,Cruises,0.8264934084915082
3,crane,Pickup Trucks,0.820337467326885
4,crane,Large Animals,0.8063082818796277
5,crane,Motorcycles,0.8005819457410236
6,crane,Pets,0.7772325528265274
7,crane,Automotive,0.7969835870603074
8,crane,Auto Body Styles,0.7655918623765019
9,crane,Travel,0.8097327774471119
10,disk brake,Commercial Trucks,0.7682456657860165
11,auto_factory,Auto Type,0.9055688643443778
12,auto_factory,Auto Repair,0.8598426449097236
13,auto_factory,Auto Parts,0.8533379746658819
14,auto_factory,Auto Shows,0.8457480531999029
15,auto_factory,Automotive,0.8384441330680961
16,auto_factory,Auto Body Styles,0.8375301116549938
17,auto_factory,Automotive Industry,0.8276662340548573
18,auto_factory,Auto Rentals,0.8274624720760604
19,auto_factory,Luxury Cars,0.8030960428927147
20,cab,Coupe,0.8393503176519492
21,cab,SUV,0.829752235190585
22,cab,Station Wagon,0.8285661352969934
23,cab,Commercial Trucks,0.8277407860150747
24,cab,Travel,0.8252315056089132
25,cab,Minivan,0.8249323892413947
26,cab,Convertible,0.82317724160601
27,cab,Pickup Trucks,0.8199282825476529
28,cab,Motorcycles,0.8014964335343451
29,cab,Automotive,0.7980057953259787
30,cab,Auto Body Styles,0.7857341618309164
31,car mirror,Auto Parts,0.8360381050576181
32,car mirror,Auto Repair,0.8321949567274403
33,car mirror,Auto Body Styles,0.8309205680398681
34,car mirror,SUV,0.8309186229130268
35,car mirror,Minivan,0.8285399546226693
36,car mirror,Automotive,0.8258208854566708
37,car mirror,Auto Shows,0.8252498875492357
38,car mirror,Luxury Cars,0.8197314046954434
39,car mirror,Auto Type,0.8195007342222533
40,car mirror,Green Vehicles,0.8141351718906671
41,car mirror,Commercial Trucks,0.808658398257997
42,car mirror,Road-Side Assistance,0.8061250432274432
43,car mirror,Travel Accessories,0.8012822109477202
44,car mirror,Automotive Industry,0.800991014368215
45,racer,SUV,0.8290821090715745
46,racer,Coupe,0.8289848072853552
47,racer,Convertible,0.8207862831888644
48,racer,Motorcycles,0.8134362270139028
49,racer,Automotive,0.7962126830958423
50,racer,Auto Body Styles,0.7795586456211379
51,Motorbike,Motorcycles,0.9548627324766569
52,Motorbike,SUV,0.8449285800899105
53,Motorbike,Minivan,0.8429907886519661
54,Motorbike,Automotive,0.8339627934525058
55,Motorbike,Laptops,0.8254684691203468
56,Motorbike,Travel Accessories,0.824100282331635
57,Motorbike,Green Vehicles,0.8230154527212985
58,Motorbike,Rail Travel,0.8209091716103388
59,Motorbike,Coupe,0.8208371344134063
60,Motorbike,Commercial Trucks,0.8163234611145067
61,Motorbike,Luxury Cars,0.8151458404129057
62,Motorbike,Road-Side Assistance,0.8141706930342812
63,Motorbike,Auto Rentals,0.8129887752868633
64,Motorbike,Musical Instruments,0.8106642096465791
65,Motorbike,Home Appliances,0.8081462748340871
66,Wheel,Travel,0.8319921564562817
67,Wheel,Station Wagon,0.8278074189211245
68,Wheel,Motorcycles,0.8236241499176868
69,Wheel,Commercial Trucks,0.8084790071113368
70,Wheel,Auto Parts,0.8062543926636125
71,Wheel,Green Vehicles,0.8041851203472903
72,Wheel,Pickup Trucks,0.8014780640904653
73,Wheel,Automotive,0.8005980000539742
74,Wheel,Auto Body Styles,0.7962510919021994
75,convertible,Convertible,0.9077781388535704
76,convertible,Minivan,0.8442130295316695
77,convertible,Coupe,0.8435414403870316
78,convertible,SUV,0.8387110457158359
79,convertible,Station Wagon,0.8295642516856778
80,convertible,Green Vehicles,0.8196678467564504
81,convertible,Luxury Cars,0.8173417689689353
82,convertible,Commercial Trucks,0.8127211734529327
83,convertible,Auto Shows,0.8038729453297777
84,convertible,Pickup Trucks,0.8038343683701334
85,convertible,Auto Type,0.8012024633356785
86,convertible,Automotive,0.8196432225968311
87,convertible,Auto Body Styles,0.7860185874336081
88,Acoustic guitar,Musical Instruments,0.8853183585278178
89,Acoustic guitar,Music and Audio,0.8265283745638999
90,Acoustic guitar,Consumer Electronics,0.8020799088873092
91,Acoustic guitar,Hobbies & Interests,0.783483534917686
92,Acoustic guitar,Technology & Computing,0.7730388650118102
93,auto_showroom,Auto Shows,0.9117273044785971
94,auto_showroom,Auto Repair,0.8825967258473619
95,auto_showroom,Automotive,0.8746208093559149
96,auto_showroom,Auto Parts,0.8740694321338718
97,auto_showroom,Automotive Industry,0.8631904064952725
98,auto_showroom,Auto Type,0.8606356666850683
99,auto_showroom,Auto Rentals,0.8602121009321413
100,auto_showroom,Luxury Cars,0.8558164054049593
101,auto_showroom,Auto Body Styles,0.850121192075571
102,auto_showroom,Minivan,0.834618568498718
103,auto_showroom,Station Wagon,0.8333899404986619
104,auto_showroom,SUV,0.8313338512651312
105,auto_showroom,Green Vehicles,0.8312331214625921
106,auto_showroom,Shopping,0.8250092337057406
107,auto_showroom,Commercial Trucks,0.824408123106388
108,passenger car,Minivan,0.8754191417944939
109,passenger car,Station Wagon,0.8729476041305845
110,passenger car,SUV,0.8655464502631524
111,passenger car,Automotive,0.8640903408207661
112,passenger car,Commercial Trucks,0.8578490240621719
113,passenger car,Coupe,0.8542730922711104
114,passenger car,Green Vehicles,0.8522021206565786
115,passenger car,Luxury Cars,0.8490583768562601
116,passenger car,Automotive Industry,0.834635030429483
117,passenger car,Auto Rentals,0.8321810442590111
118,passenger car,Pickup Trucks,0.8273657900012517
119,passenger car,Air Travel,0.8270097305375601
120,passenger car,Auto Parts,0.8256356597517021
121,passenger car,Convertible,0.8252502954267923
122,passenger car,Rail Travel,0.8241564363685512
123,pickup,Pickup Trucks,0.8892995448851306
124,pickup,Shopping,0.859668941120563
125,pickup,Convertible,0.8481562714806063
126,pickup,Travel,0.8451529809046952
127,pickup,Minivan,0.841563156589188
128,pickup,SUV,0.8385513388708783
129,pickup,Auto Rentals,0.8380366186244759
130,pickup,Station Wagon,0.8372961653408927
131,pickup,Commercial Trucks,0.8336560567149075
132,pickup,Dating,0.8319788330840271
133,pickup,Prom,0.8319213028657093
134,pickup,Coupe,0.8301709114683784
135,pickup,Beauty,0.8286153538199834
136,pickup,Sports,0.824501187320237
137,pickup,Grocery Shopping,0.8218724916660997
138,pickup,Green Vehicles,0.8214887212089753
139,pickup,Camping,0.8203082205809349
140,pickup,Movies,0.8201486010526724
141,pickup,Road-Side Assistance,0.8200061780938355
142,Truck,Commercial Trucks,0.9203658087237803
143,Truck,Pickup Trucks,0.9011875540384984
144,Truck,SUV,0.8843287387981462
145,Truck,Minivan,0.881914329306888
146,Truck,Station Wagon,0.862196448961273
147,Truck,Coupe,0.8572265930919287
148,Truck,Automotive,0.8425045862979648
149,Truck,Green Vehicles,0.8408716589924493
150,Truck,Motorcycles,0.8385344630690843
151,Truck,Large Animals,0.8262067921490007
152,Truck,Rail Travel,0.8244848361890632
153,Truck,Camping,0.8227341824519677
154,Truck,Dogs,0.8207970287089698
155,Truck,Auto Parts,0.8205424948796046
156,Truck,Luxury Cars,0.81937476537428
157,Car,Automotive,0.8459705413651517
158,Car,Travel,0.8403792216181907
159,Car,Station Wagon,0.8359852821544693
160,Car,Luxury Cars,0.83165015953488
161,Car,Minivan,0.8309922861282418
162,Car,SUV,0.8309176399579767
163,Car,Auto Parts,0.8301993171884047
164,Car,Pets,0.8290612677618638
165,Car,Coupe,0.8272687016321445
166,Car,Auto Repair,0.8263339029921302
167,Car,Green Vehicles,0.8262751387507328
168,Car,Sports,0.8258066903181966
169,Car,Auto Rentals,0.8242443680757503
170,Car,Beauty,0.8232169382273334
171,Car,Commercial Trucks,0.8228090921381609
172,Car,Convertible,0.82150740828675
173,Car,Auto Type,0.8214758991937208
174,Car,Shopping,0.8212982875552786
175,Tire,Auto Parts,0.8374206742645149
176,Tire,Automotive,0.83708005451738
177,Tire,SUV,0.8316230235276159
178,Tire,Coupe,0.8256834023222982
179,Tire,Motorcycles,0.8165137388967321
180,Tire,Auto Repair,0.8155849647146012
181,Tire,Commercial Trucks,0.8120248976597209
182,Tire,Road-Side Assistance,0.8088226301898817
183,Tire,Green Vehicles,0.8080582578847846
184,Tire,Auto Rentals,0.8023095321918143
185,Tire,Automotive Industry,0.8017702735803371
186,Tire,Auto Body Styles,0.7862344066134025
187,trailer truck,Commercial Trucks,0.9158921489950054
188,trailer truck,Pickup Trucks,0.8918018635462706
189,trailer truck,Minivan,0.8547570706548814
190,trailer truck,SUV,0.8504473865034152
191,trailer truck,Station Wagon,0.8229112282967886
192,trailer truck,Green Vehicles,0.8171241635182798
193,trailer truck,Road-Side Assistance,0.816652810438005
194,trailer truck,Auto Rentals,0.8160616180301644
195,trailer truck,Motorcycles,0.8070870894225364
196,trailer truck,Logistics and Transportation Industry,0.8032600383946313
197,trailer truck,Auto Shows,0.8031855037544985
198,trailer truck,Automotive,0.8089670848582377
199,trailer truck,Auto Body Styles,0.784755749756626
200,Vehicle registration plate,Automotive,0.8233244103053123
201,Vehicle registration plate,SUV,0.8219104172709095
202,Vehicle registration plate,Green Vehicles,0.8175934536007817
203,Vehicle registration plate,Commercial Trucks,0.815483909509755
204,Vehicle registration plate,Auto Rentals,0.8107243793228504
205,Vehicle registration plate,Auto Parts,0.8095627514153865
206,Vehicle registration plate,Motorcycles,0.8061106882666205
207,Vehicle registration plate,Road-Side Assistance,0.8061093142031136
208,Vehicle registration plate,Auto Type,0.8042067280460568
209,Vehicle registration plate,Luxury Cars,0.802380422888804
210,Vehicle registration plate,Auto Body Styles,0.7937801561155021
211,car wheel,Auto Parts,0.8434654515636699
212,car wheel,Station Wagon,0.8295176874042514
213,car wheel,SUV,0.8259162868495068
214,car wheel,Minivan,0.824947627923432
215,car wheel,Automotive,0.824778586307241
